#{"t_start": 1626702195.922171, "env_id": null}
r,l,t
-7.578588,4,592.150255
-44.906447,7,593.433982
-1.134821,2,594.121783
-8.310896,3,594.966413
-10.826872,3,595.755399
-0.350537,2,596.437399
-8.68514,3,597.2402
-3.53929,2,597.920143
-68.077206,10,599.2991
-3.046622,2,599.954106
-9.998179,3,600.704246
-1.723336,2,601.395667
-8.135937,2,602.140597
-40.121003,7,603.211579
-2.774277,2,603.900778
-63.716627,11,605.208205
-36.096371,6,606.367137
-36.740997,6,607.663642
-0.837742,2,608.40179
-19.752528,5,609.454583
-3.252365,2,610.149688
-20.172002,4,611.197517
-4.449479,2,611.914724
-42.747475,7,612.946079
-0.023373,2,613.656731
-10.706576,3,614.44871
-0.106358,2,615.154807
-18.942805,4,616.036865
-20.25167,5,616.981171
-3.252584,3,617.745762
-25.020934,4,618.651999
-33.158796,6,619.524392
-19.26079,4,620.507509
-0.401062,2,621.191038
-0.105593,2,621.881957
-10.032237,3,622.665323
-2.583759,3,623.425598
-96.959863,14,624.88507
-8.365159,3,625.643627
-70.306976,10,626.828809
-24.599571,6,627.925028
-11.89873,3,628.741315
-8.462032,3,629.536368
-114.855979,16,631.731963
-0.141158,2,632.410467
-20.273834,4,633.298194
-138.89424,19,635.26099
-5.196815,3,636.068894
-5.029461,3,636.829441
-16.196127,5,637.753109
-6.806336,2,638.465456
-7.823572,3,639.251084
-14.272353,4,640.156813
-1.137905,2,640.861438
-32.957501,8,642.078309
-5.361314,4,642.912295
-2.393823,2,643.636362
-21.663425,5,644.540282
-12.105336,3,645.43342
-22.928815,5,646.332854
-15.003196,3,647.1571
-59.829368,9,648.430121
-6.857674,2,649.15331
-103.294307,14,650.655904
-36.773433,7,651.703636
-16.158313,4,652.529351
-169.917417,23,654.735695
-6.782412,3,655.62153
-4.07332,2,656.383044
-28.349881,6,658.265413
-2.598579,3,659.139691
-8.983919,3,659.957785
-117.882348,32,662.810899
-40.11409,8,664.185199
-28.98431,6,665.13008
-10.773551,3,665.954683
-1.772249,3,666.676974
-6.955473,3,667.407696
-19.256904,4,668.293443
-7.318341,3,669.141284
-110.375693,16,670.600395
-112.167696,14,672.214895
-1.817706,2,672.93137
-6.564453,3,673.798694
-85.732557,10,675.014535
-107.492448,14,676.434253
-6.478249,2,677.198114
-7.946131,3,677.926489
-23.324412,5,678.800901
-0.60502,2,679.513714
-10.676769,3,680.279306
-6.004706,3,681.058986
-85.119414,11,682.530637
-195.638154,24,684.877178
-3.544812,2,685.582696
-2.46046,3,686.279747
-3.634776,3,687.055859
-158.46173,20,688.843058
-6.494856,2,689.50182
-71.801375,10,691.155104
-0.686228,2,691.861215
-7.536199,2,692.562418
-2.84911,2,693.258764
-131.951452,16,694.754595
-250.419259,32,697.415229
-1.22261,2,698.115434
-8.72339,3,698.919668
-143.104385,18,701.432441
-13.665809,3,702.305182
-7.032042,2,703.008988
-6.381582,3,703.926215
-5.497876,4,704.770269
-11.230476,3,705.59532
-6.252639,3,706.346267
-4.244288,2,707.051646
-35.357984,6,708.190886
-17.05135,4,709.213938
-0.083618,2,709.891911
-9.619473,3,710.709484
-0.234287,2,711.392296
-64.894072,9,712.618716
-44.35944,6,713.51472
-4.060197,3,714.288011
-10.570004,3,715.107168
-126.226979,16,716.550503
-1.351148,2,717.262402
-56.832168,14,718.571479
0.707252,2,719.22634
-15.580956,5,720.107793
-114.600887,15,721.515698
-2.700692,2,722.179844
-51.467861,7,723.14609
-8.943651,2,723.87462
-1.825379,2,724.567336
-2.087935,2,725.267686
-0.288956,2,725.953531
-5.053328,3,726.745783
-172.448474,23,728.809452
-51.609435,7,729.906664
-80.561809,11,731.476255
-9.018665,4,732.417351
-51.745074,13,734.336325
-11.875178,2,735.053969
-27.901173,5,736.058499
-11.11873,3,736.94645
-3.446771,2,737.606242
-19.418168,4,738.46248
-5.633817,2,739.162806
-10.716121,3,739.977424
-115.015484,17,741.915667
-95.224044,12,743.169363
-5.338303,2,743.857002
-8.11127,2,744.592748
-113.2322,16,746.906825
-0.834871,2,747.578716
-11.819004,3,748.444994
-9.662127,3,749.183613
-6.211739,3,749.912228
-3.426631,3,750.740195
-17.247717,3,751.543181
-23.86036,5,752.453328
-3.567617,2,753.208864
-1.925524,2,753.922779
-1.529002,2,754.667004
-11.006368,3,755.515291
-34.771715,7,756.517281
-2.667736,3,757.255969
-127.50844,16,758.891692
-109.249467,16,760.594952
-8.342385,3,761.474389
-8.096506,3,762.295139
-46.99568,6,763.159832
-107.615758,18,764.86296
-99.274889,15,766.42561
-11.589278,4,767.367158
0.06497,2,768.027075
-6.218948,3,768.788328
-2.202555,2,769.439456
-6.001832,2,770.125011
-17.497975,4,770.881837
-40.63639,12,772.428206
-11.789977,5,773.353805
-3.60436,2,774.008735
-6.684532,3,774.710773
-3.340711,2,775.412356
-111.387957,15,777.404776
-3.45739,2,778.066414
-1.764361,2,778.788782
-4.459311,2,779.498521
-27.040073,5,780.35808
-9.956334,3,781.13549
-12.992289,4,781.953914
-7.548593,3,782.748024
-35.524685,7,784.037079
-23.62387,5,785.05893
-0.604522,3,785.844351
-0.781139,2,786.584725
-51.704668,8,787.743476
-17.508912,4,788.682609
-6.765896,3,789.474877
-7.928126,3,790.328824
-1.256286,2,790.9968
-15.720093,3,791.838779
-11.894061,3,792.667014
-15.355471,3,793.47991
-4.848513,3,794.262008
-6.243825,2,794.941086
-12.386091,3,795.640715
-56.37614,8,796.872839
-95.723611,13,798.362351
-9.121598,3,799.15541
-17.950033,4,800.011292
-9.519237,3,800.788609
-156.256982,21,803.316903
-1.711517,2,804.022491
-93.740074,13,805.403331
-4.418962,2,806.12257
-6.817762,2,806.867037
-5.062525,3,807.648993
-11.471189,5,808.576797
-8.679963,3,809.347903
-13.029433,3,810.12948
-7.071286,3,810.910312
-2.555691,3,811.8017
-16.091409,3,812.581448
-11.100697,3,813.446995
-18.088851,4,814.368695
-27.949779,6,815.316677
-16.687344,5,816.191386
-6.711282,3,816.997883
-5.040046,2,817.678756
-1.347083,2,818.392694
-252.239809,33,821.567044
-8.460758,3,822.344006
-9.389573,4,823.193213
-45.45002,9,824.626084
-79.549298,13,826.114056
-4.988573,3,826.910364
-8.63573,3,827.66229
-4.745153,3,828.391094
-1.579896,3,829.200041
