#{"t_start": 1626785288.6592247, "env_id": null}
r,l,t
-1187.862991,196,3556.877666
-978.115002,197,3570.219071
-656.321908,105,3578.225096
-450.453087,98,3584.755183
252.519335,104,3591.782296
-550.594631,95,3598.776584
-716.212684,100,3605.719782
-979.24297,195,3618.435872
-698.956439,95,3625.37377
-405.942615,195,3639.278179
237.040172,129,3647.880251
-157.563378,40,3651.203077
106.620145,97,3658.878203
-693.722106,96,3665.642023
-88.641499,297,3684.571027
-342.931322,98,3692.794945
-558.042611,194,3707.620646
-148.572731,30,3710.203754
-979.318387,196,3723.698967
-59.616246,13,3725.046861
-436.73436,95,3731.956153
-256.829381,195,3745.449283
-569.793407,103,3752.558327
-1269.577694,296,3773.0576
-942.449248,196,3786.355981
-0.571406,5,3787.268285
-676.587507,97,3793.82238
-482.958416,94,3800.377222
-545.070737,97,3807.192365
-362.962002,275,3825.446106
-1175.520437,196,3840.448241
-126.947147,195,3853.445125
-236.255109,96,3860.639472
-642.410295,96,3867.525946
-379.314894,95,3874.950803
165.920838,297,3895.344788
-16.27163,96,3902.83807
-498.626414,195,3915.474154
453.525707,100,3922.247594
1796.973659,494,3954.334715
-454.525637,197,3968.080385
-1318.047357,195,3981.263254
-307.820804,249,3998.941469
-12.444406,9,4000.077109
-0.357293,7,4001.075571
-128.49495,205,4015.154552
-25.336902,7,4016.192894
-85.724892,96,4022.9252
-446.687033,97,4030.741226
-689.753087,100,4038.060129
-133.122115,94,4044.785046
-104.017553,197,4058.381664
38.177834,95,4064.78475
-71.122863,200,4078.401103
-1280.922374,294,4098.276322
-1150.57129,196,4113.018075
-378.642019,95,4120.439797
-602.783815,96,4127.387541
-1170.411271,396,4155.678449
-526.817915,96,4162.965672
371.543906,95,4169.851278
-594.228284,99,4176.573236
137.967791,94,4183.15325
-198.30517,36,4186.084935
-563.15236,97,4193.018109
-43.999757,195,4207.035349
-1257.966669,195,4219.907316
-412.375192,97,4226.982029
-189.614408,95,4233.41729
-295.030127,195,4245.788712
-544.241018,96,4253.485752
-35.885664,96,4260.178895
-667.48396,147,4270.196878
-55.271656,197,4284.071832
-307.422409,197,4297.680897
-305.893262,96,4305.319726
-77.866425,298,4326.490711
-1564.094454,494,4360.726236
-23.906195,7,4361.793327
-225.544568,105,4369.29314
-1472.843892,296,4390.537521
-55.841052,30,4392.878969
498.891937,99,4399.589032
134.918569,195,4413.971668
1503.706778,401,4439.494461
-726.457663,95,4445.61811
-626.691286,96,4452.3648
-251.891819,95,4460.028327
-640.241414,95,4466.846697
-396.741814,94,4473.325313
-104.365598,147,4482.859924
-781.923078,196,4496.967035
-309.227205,288,4517.030747
-652.325983,84,4522.927241
-766.137777,195,4536.858426
-688.007907,159,4548.02036
135.971065,97,4555.152374
-672.960836,404,4582.217574
-485.135987,102,4589.776469
-805.989742,296,4610.561749
-720.760178,96,4617.160681
-1483.029691,296,4637.246272
801.955641,96,4644.540897
-915.332554,195,4657.718537
-1595.98088,394,4683.633218
-1221.006627,195,4697.822263
-777.670261,297,4717.495904
580.440125,262,4734.632972
-437.66158,95,4741.844057
-181.857391,96,4748.769335
604.299428,295,4768.591096
-83.033978,21,4770.74142
-1293.930925,295,4790.969851
423.251392,97,4797.971981
-696.449903,294,4817.769726
-531.355932,187,4830.28671
257.430624,98,4837.343689
-872.617122,196,4851.290879
-571.54584,94,4857.336113
-1463.92717,297,4876.764786
-596.043339,94,4883.423102
281.218758,97,4890.012069
-387.715917,96,4896.61709
-699.531895,252,4914.146291
-1176.948017,195,4927.506183
-52.792231,18,4929.235315
-219.645453,96,4936.080789
-38.689589,26,4938.469862
-49.683523,9,4939.650323
-570.218999,295,4959.859686
908.143243,296,4981.149777
-83.177534,106,4988.71123
-1280.042061,295,5008.410689
-1101.364541,195,5021.980397
-899.611341,296,5042.689105
-392.844564,197,5056.27938
-1284.283204,195,5068.166495
-37.083776,113,5076.520113
-1148.835586,196,5089.881833
-351.1477,256,5106.514908
-1371.459105,195,5119.687183
267.511566,102,5126.542686
-402.107767,197,5140.757401
-892.352838,220,5155.3431
54.782447,197,5168.811853
-578.072373,96,5176.250801
108.998355,108,5183.926329
-1028.165488,204,5197.473661
-1845.494998,419,5224.597413
-236.868181,104,5231.599437
-1127.976563,195,5245.483013
314.783978,98,5252.506699
-115.472615,96,5259.785232
-1089.947625,195,5274.057995
-128.272145,96,5281.643876
-370.384039,102,5288.685507
-1140.716053,195,5302.253884
-713.73505,194,5316.305906
-715.010778,100,5323.008216
-901.904499,124,5331.049624
-506.13398,108,5338.385732
-1010.384919,195,5351.839787
-230.002646,96,5358.518295
-2516.455909,397,5387.828972
-202.172026,95,5394.454586
-1078.594443,161,5405.742081
36.847937,95,5412.643036
-1405.432669,496,5446.000791
-469.023661,77,5451.662336
-139.003363,295,5471.582188
-373.227277,95,5479.126509
79.960395,295,5498.968668
-2391.020029,395,5526.379089
-1572.26242,295,5545.12532
-488.777021,128,5554.706683
-479.257755,95,5561.766239
-698.887716,197,5574.430681
354.542306,296,5594.332537
-51.004656,10,5595.685777
-1767.270524,395,5621.731777
-453.750655,93,5628.294822
-689.703969,95,5634.482659
-600.10937,97,5641.152274
-360.982437,96,5647.840123
441.075171,134,5657.588771
-32.355022,10,5658.798688
-477.092789,96,5666.168816
-87.447041,57,5670.520012
