#{"t_start": 1626411959.383846, "env_id": null}
r,l,t
-750.978092,100,8510.361993
-303.700463,305,8528.981934
1070.57658,449,8556.43006
305.412362,293,8573.731299
488.343868,213,8587.051093
564.337071,330,8606.513538
-5.063479,257,8621.297803
11.163597,361,8642.610648
800.863344,320,8662.090601
190.133305,835,8716.354033
718.633999,321,8736.292025
1027.142835,505,8768.393259
424.351429,503,8799.559818
793.857917,340,8820.691241
1034.536642,761,8867.719614
710.141663,307,8887.365004
1612.362098,530,8920.883717
636.528576,355,8942.873749
821.266676,412,8968.579759
243.347481,758,9016.857218
1054.400183,502,9047.474153
400.927732,270,9065.089661
-2124.152347,1198,9139.592492
1056.980171,705,9186.079847
818.468552,325,9205.677549
-141.849404,161,9215.166492
327.643304,157,9224.505389
306.567518,712,9268.906796
948.218434,557,9302.344791
933.543314,472,9332.956022
-1017.704555,816,9381.504404
-216.956896,247,9397.170987
1395.617684,973,9460.231319
-426.275935,927,9516.234986
18.777212,54,9519.6563
816.54802,712,9565.482845
-655.55308,545,9601.115133
1316.308005,494,9633.054111
1029.901646,429,9659.518069
489.366953,220,9673.500824
1115.820452,400,9698.738822
-270.589197,683,9741.416157
768.912452,374,9765.566096
653.871281,120,9772.993153
691.684753,290,9790.284628
988.024998,735,9838.011307
1532.81677,656,9880.246091
985.52399,410,9905.244941
1505.965482,591,9940.879047
734.82058,278,9958.221655
639.171189,285,9976.186144
37.082618,428,10003.135638
1184.767123,473,10033.358406
1104.824315,772,10082.563055
2002.395672,828,10136.385967
744.325651,275,10153.548095
1356.710859,530,10189.005419
1093.66694,361,10210.845035
1118.068281,366,10232.968525
989.518497,388,10257.283192
315.602285,157,10266.769802
920.937464,364,10288.766672
587.689287,329,10308.784177
892.971661,442,10336.886704
905.688809,514,10369.692166
986.914974,516,10402.069827
263.62724,298,10420.400056
547.146426,239,10435.262284
1063.125339,458,10463.384084
1354.699805,455,10491.920099
799.406496,390,10514.963356
616.512066,279,10532.062923
279.427625,349,10553.218781
129.157534,92,10559.074558
840.661819,362,10581.782011
-192.412283,767,10631.079908
886.059169,490,10662.328547
657.026802,361,10684.941256
1532.945807,415,10711.811841
424.552126,219,10725.195642
693.9972,344,10745.957012
-14.401389,42,10748.618618
-1116.305375,1176,10828.346008
-167.664955,37,10830.697157
1343.792793,741,10877.000127
418.590297,447,10904.204532
904.628503,814,10957.568002
1657.20697,633,10997.005177
-59.507515,50,11000.146326
-440.963446,72,11004.177634
2.122603,44,11006.834904
1002.821924,454,11034.610138
-256.30944,34,11036.778661
393.296997,262,11052.060052
-2541.992073,761,11097.720994
-125.909215,37,11099.970024
613.497222,375,11123.456431
771.819665,328,11143.75556
1118.353644,442,11171.162969
-5801.728752,925,11231.983858
-81.198273,130,11240.125169
-981.10966,142,11248.486048
-21.689751,48,11251.326623
1037.722407,491,11281.298215
42.933826,76,11285.830725
-1015.735364,455,11315.39571
-463.083644,142,11323.382073
454.259641,401,11347.686378
-3866.872046,1198,11426.568715
1277.049827,304,11445.872883
684.086008,412,11471.340609
1774.947554,818,11520.560258
-58.643515,33,11522.832912
-403.994635,152,11532.707325
1659.72047,705,11580.180878
-641.350817,841,11630.367062
976.9075,481,11658.215114
671.170676,628,11698.915701
2392.649151,881,11755.046668
-1508.379976,900,11811.746052
1205.02846,399,11836.951146
548.91378,278,11853.748854
1312.346093,708,11897.417125
1182.71294,354,11918.637641
-353.456443,80,11923.691462
1612.254298,424,11950.026355
1161.223455,331,11971.151383
517.045354,448,11998.679332
95.852395,94,12004.384794
784.744541,270,12021.327667
2457.915348,1198,12098.16764
845.868798,399,12122.967813
433.601321,636,12161.665645
524.163746,118,12169.18202
441.610268,543,12201.626023
502.177354,305,12219.652258
-1207.487034,316,12238.43445
-960.021937,761,12284.24451
-283.827607,59,12287.974446
142.222126,704,12331.701565
-39.71813,109,12337.981566
1560.359826,707,12379.492195
-576.275431,413,12404.70671
849.067774,509,12436.932135
588.430754,416,12461.653514
440.611141,236,12475.482115
795.715854,360,12497.150522
320.174444,271,12512.728534
413.64705,270,12529.282955
280.81311,494,12558.149551
-3621.417595,525,12591.119403
702.469043,371,12613.814628
1713.166369,768,12661.329328
-4.538518,73,12665.797052
-294.964903,294,12683.463982
1945.51013,722,12727.844541
1685.114146,870,12781.572069
-1248.763092,699,12826.908852
28.201187,45,12829.732928
-1228.404667,701,12872.182607
-1321.750774,318,12892.477672
881.658516,480,12921.528763
1775.212117,844,12974.065701
1335.096964,722,13018.66751
337.148963,598,13056.127704
1551.70215,486,13086.136227
560.097615,252,13100.404087
-475.973695,489,13131.188255
-108.499342,52,13134.217673
2627.765029,911,13188.779536
1751.059997,801,13239.438045
833.853691,363,13261.814965
2027.660615,990,13322.7417
-2807.600224,657,13365.884724
1131.259769,775,13415.567083
2035.290882,887,13471.745611
688.655763,520,13503.359726
1269.345469,714,13547.219467
1457.449355,604,13584.106492
650.460352,277,13602.07314
-702.902906,157,13611.284727
990.133391,483,13640.058179
769.505844,313,13659.187078
1426.759762,635,13699.800815
374.967115,338,13720.6051
-5553.226846,1198,13804.492042
2170.241223,1192,13876.509213
1090.730806,879,13933.497519
909.114357,444,13962.380107
-388.834575,89,13967.486628
902.072628,611,14005.829506
709.930318,319,14026.130126
455.795189,439,14051.884825
995.237729,457,14079.222858
972.325701,588,14116.567772
666.092703,282,14134.154363
-516.942575,1198,14209.442626
1026.897582,565,14245.0489
1010.558648,427,14270.571832
1760.361368,824,14320.830509
1265.859551,536,14354.2407
-658.810653,552,14389.423486
-121.062533,72,14393.788175
364.469002,343,14414.705014
1616.75112,620,14451.67166
90.523223,226,14464.656634
2053.95015,697,14508.004348
386.219032,293,14525.576742
-219.758576,89,14531.112584
424.170731,371,14553.343886
736.478589,389,14576.502638
-58.059034,277,14594.15968
-57.553714,279,14611.066842
397.67394,794,14660.092626
815.783144,605,14696.778265
-95.259774,355,14719.012663
832.458425,623,14756.508544
-174.36118,56,14759.830812
67.450651,706,14804.821586
248.247751,342,14826.389613
2221.697189,1198,14902.606984
-834.50006,207,14914.825457
318.565368,333,14934.807475
1846.601079,959,14994.059782
567.964309,256,15009.682843
-187.876951,1060,15077.632442
-888.140752,1198,15155.674072
538.659707,245,15169.808995
1290.936752,1091,15240.869659
1026.04816,386,15265.301904
1415.42949,677,15308.097141
777.479272,341,15331.38346
706.385374,738,15378.192963
1443.924148,522,15412.436837
-603.68571,1198,15489.783919
1190.587632,603,15526.840186
1230.136439,597,15564.640292
898.057223,1036,15629.734514
-400.373668,501,15661.090886
1173.484772,548,15695.704762
1789.952596,811,15745.576826
2505.471887,1180,15821.165293
196.305468,553,15854.851495
-3945.351557,563,15887.030383
-4065.525839,614,15925.954189
792.215869,399,15950.24628
534.63401,333,15970.789595
-356.538051,68,15975.424248
