#{"t_start": 1627275264.902252, "env_id": null}
r,l,t
8.639528,3,50564.79043
13.730423,3,50590.94588
11.540773,3,50613.77026
24.070052,3,50657.683068
36.628574,3,50720.504947
18.314572,3,50752.929866
41.810749,3,50812.970525
19.226488,3,50850.643614
11.40232,3,50874.980197
5.716957,3,50891.490722
9.059904,3,50917.052849
26.000682,3,50958.588967
16.180614,3,50988.492244
21.442198,3,51027.12112
5.786498,3,51044.066185
29.652706,3,51088.283766
17.112664,3,51119.065746
8.514138,3,51138.068317
8.931995,3,51159.271214
23.596618,3,51194.740685
38.397402,3,51250.038816
27.519871,3,51291.681503
10.948387,3,51318.283122
28.933056,3,51362.776345
19.124605,3,51400.213998
18.716005,3,51432.182195
36.663387,3,51485.3989
7.340895,3,51504.570454
0.6032,3,51514.789337
24.143616,3,51561.229556
19.654446,3,51594.832022
18.91705,3,51638.795001
55.244237,3,51718.161501
23.366718,3,51756.176963
1.346324,3,51767.390844
35.71246,3,51824.709492
16.229714,3,51854.999571
4.56156,3,51869.666866
15.614188,3,51899.546222
12.884467,3,51925.986056
17.736636,3,51958.484015
30.065177,3,52005.938344
56.50643,3,52085.935997
13.643649,3,52112.09485
41.46935,3,52170.102084
43.236242,3,52239.986465
10.715254,3,52263.727517
29.22231,3,52308.75928
11.139759,3,52331.048591
24.530938,3,52373.590057
3.11923,3,52398.489523
11.474233,3,52422.244719
16.820176,3,52451.153986
8.124382,3,52471.402083
14.386442,3,52502.680295
7.630338,3,52524.201437
29.00619,3,52569.305195
25.892785,3,52624.39035
14.355062,3,52651.644224
11.702449,3,52678.31936
14.18745,3,52704.166906
15.456439,3,52734.308846
6.471512,3,52751.879182
57.173368,3,52826.596468
21.424015,3,52860.806197
26.446121,3,52903.786295
13.013871,3,52930.604889
13.060685,3,52956.913524
22.694265,3,53004.369298
35.134948,3,53055.749861
5.953743,3,53072.924842
16.212799,3,53104.324916
18.90791,3,53137.682765
30.56599,3,53184.870507
40.212952,3,53242.471027
26.786989,3,53285.706457
30.995456,3,53335.439563
12.466045,3,53374.012692
23.172937,3,53412.05149
23.144781,3,53452.517531
18.67888,3,53483.637507
27.187954,3,53525.752311
61.192025,3,53607.885304
11.940595,3,53630.777376
36.853509,3,53689.810231
16.162515,3,53718.379966
6.53109,3,53755.381746
28.444057,3,53798.922805
29.878688,3,53843.763207
0.437782,3,53853.341628
21.573961,3,53889.774014
5.145387,3,53910.670765
10.661336,3,53933.132223
12.222514,3,53958.09586
35.993464,3,54013.16352
24.119358,3,54051.492725
14.023455,3,54077.695619
33.236752,3,54124.586772
12.425408,3,54153.549821
47.331373,3,54221.074893
15.439487,3,54253.246889
19.390851,3,54285.711501
16.987226,3,54316.024063
40.838258,3,54372.686916
30.090185,3,54417.569862
15.13353,3,54447.855837
16.125816,3,54480.647836
16.789824,3,54508.92142
38.089545,3,54568.018736
9.297558,3,54588.679636
0.488336,3,54602.86089
11.181058,3,54625.962847
16.375657,3,54656.170913
18.417748,3,54690.450506
31.726862,3,54742.124067
18.223223,3,54774.124666
28.9939,3,54821.258418
13.246775,3,54850.40222
27.673453,3,54905.510729
31.25369,3,54951.660259
16.840387,3,54979.663291
18.989644,3,55017.355838
11.619378,3,55046.105873
26.042669,3,55087.589698
35.675037,3,55137.238658
11.614865,3,55163.389772
15.090481,3,55193.915167
19.095113,3,55228.540112
20.505354,3,55263.849065
45.5168,3,55327.944328
46.173696,3,55390.765077
8.591945,3,55417.720851
15.643098,3,55446.151749
39.175059,3,55503.207263
19.980384,3,55551.119606
20.811533,3,55587.340621
18.642899,3,55627.973307
13.533631,3,55652.708956
19.562679,3,55683.558782
0.633692,3,55693.820862
33.322021,3,55743.523179
24.22677,3,55788.690968
8.423086,3,55808.527243
7.790644,3,55828.286619
35.092799,3,55884.268979
0.549712,3,55898.527772
10.947349,3,55924.521693
25.80661,3,55972.780039
5.440348,3,55990.782153
12.681237,3,56017.718986
28.390242,3,56064.455597
84.125226,3,56174.025573
18.793338,3,56206.46902
17.759966,3,56238.28283
4.294862,3,56257.020323
22.435151,3,56295.73402
32.083735,3,56345.028898
19.208731,3,56378.222563
16.67402,3,56407.688839
16.914383,3,56436.89136
20.564782,3,56473.520948
22.92139,3,56513.384327
19.059414,3,56545.860228
13.299547,3,56574.142853
35.572825,3,56623.334129
29.532178,3,56679.408762
