#{"t_start": 1626699814.037848, "env_id": null}
r,l,t
-18.93467,12,1115.630939
28.046015,25,1117.559678
11.611162,13,1118.809987
455.191232,65,1123.141663
-14.387694,13,1124.426268
10.588653,33,1126.792918
0.781441,35,1129.369108
95.762391,36,1132.04455
-42.549184,12,1133.247167
-2.143915,22,1134.947597
-5.6924,19,1136.50607
0.54634,28,1138.476315
38.260955,35,1141.047903
-49.790369,12,1142.24842
-148.478861,62,1146.212816
-9.779577,35,1148.733299
31.040536,44,1151.674458
24.070375,98,1158.296682
45.883507,51,1161.731848
-22.908055,5,1162.572345
-68.757941,12,1163.749033
-50.186541,78,1169.313123
58.475113,64,1173.530795
-71.103049,76,1178.588415
18.102677,22,1180.374631
111.234052,72,1185.115009
-24.260029,16,1186.584747
171.450934,77,1191.723776
-170.821073,35,1194.235777
145.895361,163,1204.345377
405.061726,89,1210.141707
-37.559701,7,1211.096324
32.074436,31,1213.388285
585.723988,103,1220.096144
180.533066,26,1222.076501
-27.019746,19,1223.646858
-242.115498,102,1230.003664
4.314318,40,1232.739743
107.027367,78,1237.885856
154.469209,35,1240.39995
40.70059,66,1244.626613
215.448228,105,1251.682664
46.56989,38,1254.594105
-73.810245,98,1260.819522
-39.7513,26,1262.759146
-30.606911,6,1263.664943
129.295348,24,1265.623873
-105.961818,50,1269.041751
296.701959,122,1276.943752
-657.0124,142,1286.186946
51.715841,36,1288.758507
282.734594,83,1294.031192
-8.299609,10,1295.181083
159.605346,78,1300.22384
-100.046409,15,1301.546665
155.233051,22,1303.387036
-75.22408,32,1305.724946
125.758179,43,1308.652433
-17.07646,12,1309.858006
-31.487477,13,1311.064443
-38.30563,32,1313.371435
-90.221608,19,1315.060669
271.785223,105,1321.866478
-57.055777,84,1326.996246
-64.046686,54,1330.454684
33.407315,31,1332.722894
221.445904,57,1336.561781
-6.438688,14,1337.945418
10.34773,29,1340.08286
-130.706842,84,1345.599769
-55.028729,53,1349.168298
-81.052386,73,1353.990201
77.139801,50,1357.473195
-2.616985,19,1359.049915
19.442725,10,1360.151627
14.801205,25,1362.106553
-99.175961,56,1365.775261
-28.868009,12,1366.954475
-227.937887,66,1371.265172
3.370334,12,1372.500309
-27.338394,6,1373.339494
3.376949,10,1374.44595
111.404724,75,1379.15655
9.858655,11,1380.344618
-50.108409,18,1381.857317
113.939166,50,1385.214937
-28.666169,8,1386.211892
49.044755,53,1389.734265
-2.026926,7,1390.656205
