#{"t_start": 1627031142.1006758, "env_id": null}
r,l,t
15.050334,2,2006.658737
3.280221,2,2019.614254
0.671951,2,2028.16913
34.871882,2,2096.183286
1.648571,2,2105.904466
1.492116,2,2117.411748
2.246819,2,2135.525891
1.150087,2,2144.585631
0.455799,2,2151.791356
3.784106,2,2167.067044
20.209807,2,2212.805743
0.448874,2,2220.295208
6.758147,2,2240.987343
4.029405,2,2255.127122
4.731713,2,2271.407965
6.320233,2,2291.691581
3.112055,2,2304.985952
1.914824,2,2316.066845
20.182112,2,2363.306465
1.563547,2,2373.527271
23.357409,2,2420.688965
0.283821,2,2427.966727
3.473728,2,2441.388057
7.809411,2,2462.867899
0.007999,2,2469.076643
6.777237,2,2489.795013
1.036744,2,2498.410779
1.597329,2,2508.514985
12.381677,2,2537.950414
7.923145,2,2567.306001
0.676279,2,2574.773905
0.668708,2,2582.862695
1.46716,2,2592.864199
0.005998,2,2598.666412
3.586811,2,2614.079331
22.910323,2,2665.018822
3.787589,2,2680.287631
6.978428,2,2699.614203
0.004,2,2706.012581
3.92826,2,2720.218559
0.912392,2,2728.96778
0.20963,2,2735.580474
10.332223,2,2766.375089
0.636754,2,2773.988698
1.608089,2,2784.271532
6.801826,2,2807.41771
1.018087,2,2816.011268
22.683601,2,2865.804064
0.502299,2,2872.809403
8.85695,2,2897.294561
33.307307,2,2970.224872
11.636526,2,2998.741784
0.480284,2,3007.178674
20.859049,2,3049.536974
6.566102,2,3069.341568
0.203004,2,3077.18894
9.803259,2,3103.431649
0.267009,2,3111.056743
4.168335,2,3124.60293
11.41029,2,3153.133187
34.594387,2,3220.588191
6.678407,2,3241.073958
12.090938,2,3269.399097
29.035221,2,3326.569097
6.881626,2,3345.234207
1.645001,2,3354.558278
3.939322,2,3371.10805
0.493808,2,3379.423424
3.954152,2,3394.585115
0.302335,2,3401.602866
33.529232,2,3471.801252
29.061752,2,3527.935602
1.290399,2,3537.506066
23.695365,2,3587.713019
0.566922,2,3595.037671
1.978199,2,3604.676424
1.340355,2,3613.462254
7.167531,2,3634.059549
4.046503,2,3649.452148
