#{"t_start": 1626793130.9445336, "env_id": null}
r,l,t
1167.978899,238,4812.882041
-1274.058757,297,4835.266659
-603.129545,286,4853.761107
-21.035024,14,4855.297102
-405.309164,151,4865.224162
-476.465155,94,4871.400918
-698.778489,195,4884.256621
-141.221012,95,4890.949833
112.957866,94,4897.552958
-766.007968,195,4911.139004
-444.377931,95,4918.661432
231.637325,101,4925.892604
14.686199,169,4936.817567
-35.663942,10,4938.058604
657.493401,196,4953.286359
-66.091822,97,4960.41238
-238.549237,68,4965.28583
-532.917875,97,4972.326504
-10.800016,9,4973.513868
-891.732136,195,4986.394138
230.860854,195,4999.843481
-692.129259,196,5013.291465
-76.569434,96,5020.721373
-96.397877,45,5024.079031
-132.216845,296,5045.224384
-55.783148,120,5053.76743
-1026.861838,201,5067.910462
-1433.762367,298,5088.257707
-381.270333,104,5095.507414
-852.653153,196,5108.971364
239.550504,228,5124.318421
-728.336398,295,5144.561313
-1382.772453,295,5164.798684
-1211.829517,197,5178.092197
67.085251,53,5182.218877
-15.507174,8,5183.283391
-1533.621927,296,5206.036029
-324.114705,95,5213.253537
-351.865811,95,5220.253394
-744.224631,195,5233.887126
-100.514484,194,5246.769844
-1558.931519,394,5271.90822
-334.80211,95,5280.032664
-247.287812,96,5286.478873
-101.304237,97,5292.655492
-19.512419,9,5293.744908
-333.425711,195,5306.709488
-1996.078653,395,5333.196517
-225.885355,39,5336.305849
-438.687346,98,5343.799047
-574.555801,295,5363.9388
-812.785297,122,5372.015916
-434.036831,99,5379.176626
-248.084677,97,5386.078791
-527.466227,148,5396.468823
-226.758445,196,5410.85532
-481.11513,396,5438.283645
-961.425873,296,5457.595563
-852.018631,234,5473.169615
262.892559,396,5499.491869
-1789.711663,396,5525.652753
-18.317846,40,5528.819231
-828.512623,198,5541.503585
-268.760964,99,5548.513607
212.842098,196,5561.900766
753.267024,96,5568.657016
327.33311,96,5576.198279
-473.537231,94,5583.144851
247.034307,95,5589.635293
30.435883,94,5596.416824
562.31878,97,5604.447549
-258.677125,66,5609.348051
-456.917557,96,5616.540541
-4.19411,7,5617.600337
-486.886091,97,5624.477463
-461.794485,156,5634.644929
-829.382427,137,5644.243037
-562.335928,95,5651.039151
-1137.796932,189,5664.243035
-515.380535,96,5671.939528
1380.698921,195,5684.433205
-321.19784,97,5691.085834
-64.181723,197,5705.991317
-402.573732,400,5732.811345
5.033289,8,5734.054624
-79.072378,32,5736.613112
-561.500626,95,5742.772847
-2.046512,7,5743.815323
-1353.56627,396,5770.745632
-110.324993,96,5777.927756
79.796194,126,5786.169295
-2064.042147,395,5811.45443
-111.210075,95,5818.130707
-568.298271,255,5835.629851
335.893809,104,5842.660516
-778.790505,199,5856.159337
24.33021,197,5870.338488
-328.236592,96,5877.224746
-130.698717,104,5884.982854
391.700277,94,5891.443894
326.092194,209,5905.453435
-1193.807658,296,5925.835807
-88.07899,27,5928.201068
-186.365506,195,5941.900784
-960.264758,197,5957.988551
-292.26092,96,5965.010678
-1465.097932,795,6017.782958
-685.61702,295,6037.75076
-332.310148,96,6044.575074
136.200941,295,6064.061997
-634.314356,197,6079.224857
-357.524363,97,6086.10948
-549.770837,195,6099.77088
-933.606744,196,6112.614222
-984.384896,174,6124.153352
349.298354,94,6131.293319
-386.635648,95,6138.361038
-969.140369,195,6151.557274
-457.173112,88,6157.743914
-30.874618,96,6164.634542
-287.080824,98,6171.876791
543.897984,97,6178.537995
-176.331516,96,6185.240712
-407.590818,106,6192.661876
-669.642611,296,6213.224143
-306.021011,113,6221.618254
-842.840177,196,6236.617929
89.735825,98,6243.342524
-445.698652,97,6250.227177
-328.701801,90,6256.83224
-418.822247,297,6277.195695
-446.803001,196,6292.283195
-409.304946,294,6311.137524
-490.117336,94,6318.028645
-530.979531,95,6324.419085
-1683.387684,395,6350.974092
-1068.827837,197,6363.620173
-393.582222,96,6370.9402
241.249469,395,6398.68776
-712.412205,296,6418.216308
-411.453783,195,6431.026161
347.645192,196,6445.911702
-23.530202,109,6453.286302
417.337813,101,6461.270464
166.265464,97,6469.593964
-14.05919,20,6471.506733
-451.201414,98,6478.743841
1972.005102,598,6520.778834
-432.696338,93,6527.55382
-1055.526112,296,6549.273464
-986.647862,195,6562.953229
-55.464263,96,6569.816987
45.569672,96,6576.518111
-1554.027929,495,6609.205461
1635.60735,506,6642.887167
-56.952792,196,6657.381524
189.516246,100,6664.144228
25.804628,195,6679.657426
-1049.004187,499,6716.312084
-800.619732,198,6730.690943
-15.640477,7,6731.755631
-1112.707879,295,6752.965811
437.556878,176,6764.964304
-224.019811,298,6784.864728
-963.098536,243,6801.7053
367.925291,298,6822.109379
35.429207,295,6842.345699
-1794.240684,297,6861.181699
657.511615,125,6870.01205
198.860527,200,6884.289833
-770.001215,296,6906.079413
-350.20074,96,6913.323389
-567.195203,134,6923.047436
-1100.483928,384,6948.095356
-186.621557,99,6954.880417
-401.575053,96,6961.76713
-122.443077,196,6975.149257
-317.492195,100,6982.468297
-229.380057,97,6989.107006
-316.143912,195,7002.1357
-501.185061,296,7022.929613
-903.86058,197,7037.373519
-549.1888,195,7051.565397
-660.58098,359,7075.832775
-645.84472,193,7090.086039
334.444856,195,7103.002636
-416.976001,195,7118.695121
-17.624026,9,7119.844904
-717.811127,196,7133.651837
-807.492227,196,7147.946619
-29.757966,95,7154.384143
-8.348342,26,7156.609273
-960.369045,298,7176.236658
-243.80313,99,7183.327631
-429.959503,96,7189.508726
-188.553844,196,7203.968867
-677.452439,208,7217.674891
-160.442933,296,7239.018763
-1199.204746,395,7266.220098
552.31621,198,7280.131855
-827.344726,295,7300.240123
172.226613,195,7313.361505
455.171777,295,7333.047967
-425.525209,144,7343.270154
-541.144131,95,7350.390999
-680.322778,195,7364.089362
241.191229,99,7371.234715
-496.190783,95,7378.498379
-654.579048,196,7392.624058
-378.775225,195,7405.790764
-1019.645719,196,7419.427111
-62.826013,14,7420.914396
-558.726607,148,7431.389577
-976.620927,499,7464.500154
101.351413,95,7471.147747
155.178942,162,7482.045922
-291.482277,98,7489.25554
-389.98694,98,7496.219595
-171.511002,67,7501.110464
